bench,class,tool,tool_version,variant,mode,period_ns,timing_status,wns_ns,wns_reg2reg_ns,timing_basis,data_path_ns,critical_endpoint,num_cells,num_seq,retime_named_regs,area_um2,routed_wirelength_um,postroute_wns_ns,achieved_density_pct,path_route_share_pct,path_cell_delay_ns,path_net_delay_ns,max_route_layer,place_blockage_frac,power_mw,power_switching_mw,power_register_mw,power_logic_mw,power_clock_mw,power_sequential_mw,power_combinational_mw,power_mode,num_lut,num_ff,runtime_total_s,wall_seconds,sdc_sha1,git_commit
r20_glitch_absorb,G - power-driven retiming,openroad_syn,,retimed,unsupported,4.8,VIOLATED,-5.8281,,,10.3186,,3855,48,,,,,,,,,,,456.72200000000004,107.113,,,,,,vcd,,,1,3.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,openroad_syn,,retimed,unsupported,6.0,VIOLATED,-4.6281,,,10.3186,,3855,48,,,,,,,,,,,437.397,101.05799999999999,,,,,,vcd,,,2,4.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,openroad_syn,,retimed,unsupported,7.8,VIOLATED,-2.8281,,,10.3186,,3855,48,,,,,,,,,,,419.22700000000003,95.3605,,,,,,vcd,,,2,3.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,directive,on,5.2,VIOLATED,-2.107,-2.107,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,158.0,,,,,,,vectorless,91,48,31,44.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,directive,on,6.4,VIOLATED,-0.377,-0.377,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,145.0,,,,,,,vectorless,91,48,32,43.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,directive,on,8.0,MET,0.167,0.167,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,134.0,,,,,,,vectorless,91,48,31,43.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,directive,on,9.6,MET,2.638,2.638,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,127.0,,,,,,,vectorless,91,48,29,43.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,directive,on,12.0,MET,5.914,5.914,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,119.0,,,,,,,vectorless,91,48,29,43.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,orig,off,5.2,VIOLATED,-2.107,-2.107,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,158.0,,,,,,,vectorless,91,48,28,36.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,orig,off,6.4,VIOLATED,-0.377,-0.377,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,145.0,,,,,,,vectorless,91,48,28,36.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,orig,off,8.0,MET,0.167,0.167,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,134.0,,,,,,,vectorless,91,48,27,35.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,orig,off,9.6,MET,2.638,2.638,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,127.0,,,,,,,vectorless,91,48,28,38.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,orig,off,12.0,MET,5.914,5.914,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,119.0,,,,,,,vectorless,91,48,27,37.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,orig,on,5.2,VIOLATED,-2.107,-2.107,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,158.0,,,,,,,vectorless,91,48,29,36.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,orig,on,6.4,VIOLATED,-0.377,-0.377,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,145.0,,,,,,,vectorless,91,48,29,37.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,orig,on,8.0,MET,0.167,0.167,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,134.0,,,,,,,vectorless,91,48,29,40.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,orig,on,9.6,MET,2.638,2.638,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,127.0,,,,,,,vectorless,91,48,29,40.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,orig,on,12.0,MET,5.914,5.914,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,119.0,,,,,,,vectorless,91,48,27,35.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,retimed,off,5.2,VIOLATED,-2.264,-2.264,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,154.0,,,,,,,vectorless,73,48,33,98.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,retimed,off,6.4,VIOLATED,-0.01,-0.01,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,141.0,,,,,,,vectorless,73,48,33,99.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,retimed,off,8.0,MET,1.987,1.987,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,131.0,,,,,,,vectorless,73,48,30,39.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,retimed,off,9.6,MET,3.19,3.19,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,125.0,,,,,,,vectorless,73,48,29,41.0,,
r20_glitch_absorb,G - power-driven retiming,vivado,2023.1,retimed,off,12.0,MET,6.15,6.15,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,118.0,,,,,,,vectorless,73,48,29,41.0,,
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,directive,on,2.7,VIOLATED,-1.9759,,,4.3578,_1163_,468,48,,16581.6,,,,,,,,,45.1,16.7,,,,,,vectorless,,,5.0,6.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,directive,on,3.6,VIOLATED,-1.0759,,,4.3578,_1163_,468,48,,16581.6,,,,,,,,,33.9,12.5,,,,,,vectorless,,,6.0,7.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,directive,on,4.8,MET,0.1241,,,4.3578,_1163_,468,48,,16581.6,,,,,,,,,25.4,9.37,,,,,,vectorless,,,6.0,7.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,directive,on,6.0,MET,1.3241,,,4.3578,_1163_,468,48,,16581.6,,,,,,,,,20.299999999999997,7.5,,,,,,vectorless,,,6.0,7.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,directive,on,7.8,MET,3.1241,,,4.3578,_1163_,468,48,,16581.6,,,,,,,,,15.6,5.77,,,,,,vectorless,,,5.0,6.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,orig,off,2.7,VIOLATED,-3.7115,,,6.1059,_483_,420,48,,10358.208,,,,,,,,,63.0,19.400000000000002,,,,,,vectorless,,,6.0,6.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,orig,off,3.6,VIOLATED,-2.8115,,,6.1059,_483_,420,48,,10358.208,,,,,,,,,47.300000000000004,14.6,,,,,,vectorless,,,5.0,6.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,orig,off,4.8,VIOLATED,-1.6115,,,6.1059,_483_,420,48,,10358.208,,,,,,,,,35.5,10.9,,,,,,vectorless,,,5.0,6.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,orig,off,6.0,VIOLATED,-0.4115,,,6.1059,_483_,420,48,,10358.208,,,,,,,,,28.400000000000002,8.75,,,,,,vectorless,,,5.0,6.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,orig,off,7.8,MET,1.3885,,,6.1059,_483_,420,48,,10358.208,,,,,,,,,21.8,6.7299999999999995,,,,,,vectorless,,,6.0,7.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,orig,on,2.7,VIOLATED,-1.9759,,,4.3578,_1163_,468,48,,16581.6,,,,,,,,,45.1,16.7,,,,,,vectorless,,,5.0,6.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,orig,on,3.6,VIOLATED,-1.0759,,,4.3578,_1163_,468,48,,16581.6,,,,,,,,,33.9,12.5,,,,,,vectorless,,,5.0,6.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,orig,on,4.8,MET,0.1241,,,4.3578,_1163_,468,48,,16581.6,,,,,,,,,25.4,9.37,,,,,,vectorless,,,6.0,7.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,orig,on,6.0,MET,1.3241,,,4.3578,_1163_,468,48,,16581.6,,,,,,,,,20.299999999999997,7.5,,,,,,vectorless,,,6.0,7.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,orig,on,7.8,MET,3.1241,,,4.3578,_1163_,468,48,,16581.6,,,,,,,,,15.6,5.77,,,,,,vectorless,,,6.0,7.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,retimed,off,2.7,VIOLATED,-1.2628,,,3.6512,_510_,421,48,,9680.832,,,,,,,,,44.8,13.0,,,,,,vectorless,,,1.0,2.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,retimed,off,3.6,VIOLATED,-0.3628,,,3.6512,_510_,421,48,,9680.832,,,,,,,,,33.6,9.77,,,,,,vectorless,,,1.0,2.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,retimed,off,4.8,MET,0.8372,,,3.6512,_510_,421,48,,9680.832,,,,,,,,,25.2,7.33,,,,,,vectorless,,,1.0,2.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,retimed,off,6.0,MET,2.0372,,,3.6512,_510_,421,48,,9680.832,,,,,,,,,20.2,5.859999999999999,,,,,,vectorless,,,1.0,2.0,3f5852788eef,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,retimed,off,7.8,MET,3.8372,,,3.6512,_510_,421,48,,9680.832,,,,,,,,,15.5,4.51,,,,,,vectorless,,,1.0,2.0,3f5852788eef,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,directive,off,2.25,VIOLATED,-0.961,,,2.603,retime_s1_15_reg/D,2111,185,185,101955.23789525,,,,,,,,,321.353,123.378,107.666,203.406,10.2811,,,probabilistic,,,80,89.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,directive,off,3.0,VIOLATED,-0.124,,,2.176,retime_s1_55_reg/D,1902,182,182,94140.26128374999,,,,,,,,,219.868,81.1602,75.1232,137.15800000000002,7.58583,,,probabilistic,,,61,70.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,directive,off,4.0,MET,0.0,,,3.276,retime_s1_71_reg/D,1169,156,156,62187.981278,,,,,,,,,117.91699999999999,37.916,44.7496,68.2927,4.875,,,probabilistic,,,35,44.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,directive,off,5.0,MET,0.001,,,4.764,retime_s2_25_reg/D,1057,139,138,55430.5879605,,,,,,,,,80.87469999999999,24.404700000000002,31.405500000000004,45.9942,3.4749999999999996,,,probabilistic,,,25,34.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,directive,off,6.5,MET,0.357,,,5.743,dout[63],976,155,155,54158.8139745,,,,,,,,,63.898300000000006,17.7005,25.874399999999998,35.0431,2.98077,,,probabilistic,,,22,30.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,off,2.25,VIOLATED,-1.628,,,3.275,b_q_reg[26]/D,2193,128,0,101850.64929625,,,,,,,,,322.089,137.43,73.6384,241.32600000000002,7.12444,,,probabilistic,,,72,81.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,off,3.0,VIOLATED,-0.772,,,3.486,b_q_reg[29]/D,2284,128,0,106273.2220445,,,,,,,,,258.158,108.557,60.2181,192.60399999999998,5.33583,,,probabilistic,,,96,104.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,off,4.0,MET,0.0,,,3.367,a_q_reg[63]/D,1757,128,0,82759.43012075001,,,,,,,,,150.111,60.4208,39.123400000000004,106.988,4.0,,,probabilistic,,,50,59.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,off,5.0,MET,0.001,,,4.327,a_q_reg[47]/D,1156,128,0,61119.10516125,,,,,,,,,86.5218,28.379,28.6232,54.6986,3.2,,,probabilistic,,,25,35.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,off,6.5,MET,0.001,,,6.201,b_q_reg[15]/D,995,128,0,53411.79878725,,,,,,,,,60.273,18.724899999999998,21.616799999999998,36.1946,2.46154,,,probabilistic,,,16,25.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,on,2.25,VIOLATED,-0.961,,,2.603,retime_s1_15_reg/D,2111,185,185,101955.23789525,,,,,,,,,321.353,123.378,107.666,203.406,10.2811,,,probabilistic,,,79,89.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,on,3.0,VIOLATED,-0.124,,,2.176,retime_s1_55_reg/D,1902,182,182,94140.26128374999,,,,,,,,,219.868,81.1602,75.1232,137.15800000000002,7.58583,,,probabilistic,,,61,70.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,on,4.0,MET,0.0,,,3.276,retime_s1_71_reg/D,1169,156,156,62187.981278,,,,,,,,,117.91699999999999,37.916,44.7496,68.2927,4.875,,,probabilistic,,,35,44.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,on,5.0,MET,0.001,,,4.764,retime_s2_25_reg/D,1057,139,138,55430.5879605,,,,,,,,,80.87469999999999,24.404700000000002,31.405500000000004,45.9942,3.4749999999999996,,,probabilistic,,,25,34.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,on,6.5,MET,0.357,,,5.743,dout[63],976,155,155,54158.8139745,,,,,,,,,63.898300000000006,17.7005,25.874399999999998,35.0431,2.98077,,,probabilistic,,,22,31.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,retimed,off,2.25,VIOLATED,-1.911,,,3.924,b_q_reg[46]/D,2139,192,0,101838.276264,,,,,,,,,253.152,93.1116,87.5677,154.918,10.666699999999999,,,probabilistic,,,57,66.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,retimed,off,3.0,VIOLATED,-0.822,,,3.538,b_q_reg[47]/D,2303,192,0,110706.93712075,,,,,,,,,207.961,76.9872,68.6523,131.296,8.012500000000001,,,probabilistic,,,87,96.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,retimed,off,4.0,MET,0.0,,,3.708,b_q_reg[61]/D,2080,192,0,100716.19681975001,,,,,,,,,137.59099999999998,48.982400000000005,47.1021,84.48899999999999,6.0,,,probabilistic,,,49,59.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,retimed,off,5.0,MET,0.003,,,4.393,a_q_reg[47]/D,1291,192,0,68959.36107025,,,,,,,,,85.40090000000001,24.5066,36.5789,44.022,4.8,,,probabilistic,,,24,34.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,retimed,off,6.5,MET,0.001,,,6.172,b_q_reg[26]/D,1122,192,0,61869.7316275,,,,,,,,,61.336099999999995,16.6943,27.7764,29.8674,3.69231,,,probabilistic,,,16,25.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus,23.12-s091_1,directive,,4.0,,,,,,,1265,156,156,,53604.415,0.015,49.846,0.71,3.902,0.028,5,0,107.22512637,35.97367375,,,16.86,35.73,54.64,probabilistic,,,87,105.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,directive,unsupported,2.25,VIOLATED,-6.8779,,,8.8631,,946,128,,,,,,,,,,,86.6955,19.529500000000002,,,,,,vectorless,,,1,1.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,directive,unsupported,3.0,VIOLATED,-6.1279,,,8.8631,,946,128,,,,,,,,,,,65.0217,14.647200000000002,,,,,,vectorless,,,1,2.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,directive,unsupported,4.0,VIOLATED,-5.1279,,,8.8631,,946,128,,,,,,,,,,,48.766200000000005,10.985399999999998,,,,,,vectorless,,,0,1.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,directive,unsupported,5.0,VIOLATED,-4.1279,,,8.8631,,946,128,,,,,,,,,,,39.0131,8.78829,,,,,,vectorless,,,0,1.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,directive,unsupported,6.5,VIOLATED,-2.6279,,,8.8631,,946,128,,,,,,,,,,,30.0101,6.76023,,,,,,vectorless,,,0,2.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,orig,unsupported,2.25,VIOLATED,-6.8779,,,8.8631,,946,128,,,,,,,,,,,86.6955,19.529500000000002,,,,,,vectorless,,,0,1.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,orig,unsupported,3.0,VIOLATED,-6.1279,,,8.8631,,946,128,,,,,,,,,,,65.0217,14.647200000000002,,,,,,vectorless,,,1,2.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,orig,unsupported,4.0,VIOLATED,-5.1279,,,8.8631,,946,128,,,,,,,,,,,48.766200000000005,10.985399999999998,,,,,,vectorless,,,1,2.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,orig,unsupported,5.0,VIOLATED,-4.1279,,,8.8631,,946,128,,,,,,,,,,,39.0131,8.78829,,,,,,vectorless,,,0,1.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,orig,unsupported,6.5,VIOLATED,-2.6279,,,8.8631,,946,128,,,,,,,,,,,30.0101,6.76023,,,,,,vectorless,,,0,1.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,retimed,unsupported,2.25,VIOLATED,-6.8925,,,8.871,,1074,192,,,,,,,,,,,98.31439999999999,15.0438,,,,,,vectorless,,,1,1.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,retimed,unsupported,3.0,VIOLATED,-6.1425,,,8.871,,1074,192,,,,,,,,,,,73.7358,11.2828,,,,,,vectorless,,,0,1.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,retimed,unsupported,4.0,VIOLATED,-5.1425,,,8.871,,1074,192,,,,,,,,,,,55.3019,8.46213,,,,,,vectorless,,,0,1.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,retimed,unsupported,5.0,VIOLATED,-4.1425,,,8.871,,1074,192,,,,,,,,,,,44.2416,6.76971,,,,,,vectorless,,,0,2.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,retimed,unsupported,6.5,VIOLATED,-2.6425,,,8.871,,1074,192,,,,,,,,,,,34.032,5.207459999999999,,,,,,vectorless,,,0,2.0,2a6050d7153c,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,directive,on,4.55,VIOLATED,-3.247,-3.247,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,239.0,,,,,,,vectorless,271,128,30,41.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,directive,on,5.6,VIOLATED,-3.257,-3.257,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,211.0,,,,,,,vectorless,271,128,32,41.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,directive,on,7.0,VIOLATED,-2.225,-2.225,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,187.0,,,,,,,vectorless,271,128,32,41.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,directive,on,8.4,VIOLATED,-0.647,-0.647,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,171.0,,,,,,,vectorless,271,128,32,41.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,directive,on,10.5,MET,2.698,2.698,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,154.0,,,,,,,vectorless,271,128,28,37.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,orig,off,4.55,VIOLATED,-3.247,-3.247,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,239.0,,,,,,,vectorless,271,128,30,38.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,orig,off,5.6,VIOLATED,-3.257,-3.257,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,211.0,,,,,,,vectorless,271,128,30,39.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,orig,off,7.0,VIOLATED,-2.225,-2.225,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,187.0,,,,,,,vectorless,271,128,30,39.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,orig,off,8.4,VIOLATED,-0.647,-0.647,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,171.0,,,,,,,vectorless,271,128,35,99.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,orig,off,10.5,MET,2.698,2.698,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,154.0,,,,,,,vectorless,271,128,32,96.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,orig,on,4.55,VIOLATED,-3.247,-3.247,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,239.0,,,,,,,vectorless,271,128,31,41.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,orig,on,5.6,VIOLATED,-3.257,-3.257,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,211.0,,,,,,,vectorless,271,128,31,43.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,orig,on,7.0,VIOLATED,-2.225,-2.225,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,187.0,,,,,,,vectorless,271,128,31,43.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,orig,on,8.4,VIOLATED,-0.647,-0.647,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,171.0,,,,,,,vectorless,271,128,31,43.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,orig,on,10.5,MET,2.698,2.698,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,154.0,,,,,,,vectorless,271,128,28,37.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,retimed,off,4.55,VIOLATED,-3.529,-3.529,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,241.0,,,,,,,vectorless,271,192,32,40.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,retimed,off,5.6,VIOLATED,-2.252,-2.252,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,213.0,,,,,,,vectorless,271,192,32,41.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,retimed,off,7.0,VIOLATED,-3.262,-3.262,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,188.0,,,,,,,vectorless,271,192,32,40.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado,2023.1,retimed,off,8.4,VIOLATED,-0.343,-0.343,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,172.0,,,,,,,vectorless,271,192,32,40.0,,
