bench,class,tool,tool_version,variant,mode,period_ns,timing_status,postroute_wns_reg2reg,postroute_tns_reg2reg,postroute_violating_reg2reg,num_ffs,num_ffs_pre_syn,num_cells,area_um2,routed_wirelength_um,achieved_density_pct,overflow_route,overflow_route_h_pct,overflow_route_v_pct,path_route_share_pct,path_cell_delay_ns,path_net_delay_ns,congestion_place_max_level,congestion_place_windows,congestion_route_max_level,congestion_route_windows,max_route_layer,place_blockage_frac,power_mw,power_switching_mw,power_register_mw,power_logic_mw,power_clock_mw,power_mode,num_lut,runtime_total_s,wall_seconds,sdc_sha1,git_commit
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,retimed,off,0.507,VIOLATED,,,,,,421,500.878,,,,,,,,,,,,,,,2.39,0.7290000000000001,,,,vectorless,,1.0,1.0,42ec5d96daf9,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,retimed,off,0.619,MET,,,,,,421,500.878,,,,,,,,,,,,,,,1.96,0.597,,,,vectorless,,0.0,1.0,42ec5d96daf9,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,retimed,off,0.761,MET,,,,,,421,500.878,,,,,,,,,,,,,,,1.6,0.486,,,,vectorless,,1.0,2.0,42ec5d96daf9,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,retimed,off,0.926,MET,,,,,,421,500.878,,,,,,,,,,,,,,,1.32,0.399,,,,vectorless,,1.0,1.0,42ec5d96daf9,uncommitted
r20_glitch_absorb,G - power-driven retiming,yosys,0.58,retimed,off,1.121,MET,,,,,,421,500.878,,,,,,,,,,,,,,,1.1,0.33,,,,vectorless,,1.0,1.0,42ec5d96daf9,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,directive,off,0.1896,VIOLATED,,,,,,1929,4955.6593175,,,,,,,,,,,,,,,28.060499999999998,10.9666,10.9803,16.0284,1.05173,probabilistic,,77,85.0,c15a4b767ab0,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,directive,off,0.1911,VIOLATED,,,,392,208,2292,6444.678861,,,,,,,,,,,,,,,30.487199999999998,9.96662,16.369600000000002,11.8812,2.23638,probabilistic,,112,125.0,62ec3145b291,4f7c7a48
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,directive,off,0.2349,VIOLATED,,,,399,208,2567,6962.8206470000005,,,,,,,,,,,,,,,26.3106,8.763409999999999,13.666599999999999,10.7938,1.85029,probabilistic,,106,117.0,62ec3145b291,4f7c7a48
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,directive,off,0.3327,VIOLATED,,,,,,1956,5066.3114507499995,,,,,,,,,,,,,,,16.083099999999998,6.53862,5.6567099999999995,9.844439999999999,0.581906,probabilistic,,72,82.0,62ec3145b291,bdf1989
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,directive,off,0.4698,MET,,,,246,208,1253,3780.31210725,,,,,,,,,,,,,,,7.35727,2.20252,4.065659999999999,2.7208699999999997,0.570745,probabilistic,,41,56.0,62ec3145b291,4f7c7a48
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,directive,off,0.4753,MET,,,,,,1233,3442.41385825,,,,,,,,,,,,,,,7.836320000000001,2.67903,3.509,3.93273,0.39459299999999997,probabilistic,,32,42.0,62ec3145b291,bdf1989
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,directive,off,0.6994,MET,,,,,,1344,3640.42121,,,,,,,,,,,,,,,5.99102,1.9876999999999998,2.80764,2.90207,0.28130700000000003,probabilistic,,30,40.0,c15a4b767ab0,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,directive,off,0.768,MET,,,,,,1236,3370.0716762499997,,,,,,,,,,,,,,,4.9021799999999995,1.60126,2.37462,2.28855,0.239007,probabilistic,,27,35.0,c15a4b767ab0,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,off,0.1896,VIOLATED,,,,,,1704,4358.31289525,,,,,,,,,,,,,,,24.7267,10.1095,7.73447,16.232799999999997,0.759441,probabilistic,,54,64.0,c15a4b767ab0,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,off,0.1911,VIOLATED,,,,208,208,2225,5701.179845000001,,,,,,,,,,,,,,,30.4017,12.616,9.565570000000001,19.6458,1.1903700000000002,probabilistic,,117,134.0,62ec3145b291,4f7c7a48
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,off,0.2349,VIOLATED,,,,208,208,2387,6059.95443125,,,,,,,,,,,,,,,26.1882,10.9827,7.828659999999999,17.3927,0.966867,probabilistic,,126,139.0,62ec3145b291,4f7c7a48
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,off,0.3327,VIOLATED,,,,,,2106,5268.270629250001,,,,,,,,,,,,,,,17.7572,7.935640000000001,4.20444,13.132299999999999,0.420427,probabilistic,,84,94.0,62ec3145b291,bdf1989
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,off,0.4698,MET,,,,208,208,2029,5374.196499,,,,,,,,,,,,,,,12.016499999999999,4.8596200000000005,3.9568299999999996,7.575959999999999,0.48369100000000004,probabilistic,,98,126.0,62ec3145b291,4f7c7a48
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,off,0.4753,MET,,,,,,1826,4601.6947155,,,,,,,,,,,,,,,10.7519,4.67649,2.75804,7.6978100000000005,0.296072,probabilistic,,53,63.0,62ec3145b291,bdf1989
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,off,0.7684,MET,,,,,,1339,3586.06028375,,,,,,,,,,,,,,,5.23104,1.9497900000000001,1.77774,3.27095,0.18234999999999998,probabilistic,,21,29.0,c15a4b767ab0,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,on,0.1896,VIOLATED,,,,,,1929,4955.6593175,,,,,,,,,,,,,,,28.060499999999998,10.9666,10.9803,16.0284,1.05173,probabilistic,,77,86.0,c15a4b767ab0,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,on,0.1911,VIOLATED,,,,392,208,2292,6444.678861,,,,,,,,,,,,,,,30.487199999999998,9.96662,16.369600000000002,11.8812,2.23638,probabilistic,,110,127.0,62ec3145b291,4f7c7a48
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,on,0.2349,VIOLATED,,,,399,208,2567,6962.8206470000005,,,,,,,,,,,,,,,26.3106,8.763409999999999,13.666599999999999,10.7938,1.85029,probabilistic,,114,126.0,62ec3145b291,4f7c7a48
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,on,0.3327,VIOLATED,,,,,,1956,5066.3114507499995,,,,,,,,,,,,,,,16.083099999999998,6.53862,5.6567099999999995,9.844439999999999,0.581906,probabilistic,,72,82.0,62ec3145b291,bdf1989
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,on,0.4698,MET,,,,246,208,1253,3780.31210725,,,,,,,,,,,,,,,7.35727,2.20252,4.065659999999999,2.7208699999999997,0.570745,probabilistic,,45,74.0,62ec3145b291,4f7c7a48
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,on,0.4753,MET,,,,,,1233,3442.41385825,,,,,,,,,,,,,,,7.836320000000001,2.67903,3.509,3.93273,0.39459299999999997,probabilistic,,32,42.0,62ec3145b291,bdf1989
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,on,0.6994,MET,,,,,,1344,3640.42121,,,,,,,,,,,,,,,5.99102,1.9876999999999998,2.80764,2.90207,0.28130700000000003,probabilistic,,31,39.0,c15a4b767ab0,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,orig,on,0.768,MET,,,,,,1236,3370.0716762499997,,,,,,,,,,,,,,,4.9021799999999995,1.60126,2.37462,2.28855,0.239007,probabilistic,,27,35.0,c15a4b767ab0,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,retimed,off,0.1896,VIOLATED,,,,,,1897,4968.05718875,,,,,,,,,,,,,,,24.158099999999997,8.75107,9.78232,13.2455,1.13023,probabilistic,,55,64.0,c15a4b767ab0,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,retimed,off,0.1911,VIOLATED,,,,272,272,2564,6563.39942825,,,,,,,,,,,,,,,27.456999999999997,10.096499999999999,11.3649,14.5434,1.54875,probabilistic,,124,136.0,62ec3145b291,4f7c7a48
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,retimed,off,0.3327,VIOLATED,,,,,,2198,5639.90473225,,,,,,,,,,,,,,,14.5084,5.69078,5.09278,8.79008,0.625549,probabilistic,,75,85.0,62ec3145b291,bdf1989
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,retimed,off,0.4698,VIOLATED,,,,272,272,2290,6053.9484765,,,,,,,,,,,,,,,10.6099,3.7227900000000003,4.61648,5.3624,0.631013,probabilistic,,99,129.0,62ec3145b291,4f7c7a48
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,retimed,off,0.4753,MET,,,,,,1909,4965.909468,,,,,,,,,,,,,,,9.223419999999999,3.5198,3.40399,5.37876,0.44067100000000003,probabilistic,,46,55.0,62ec3145b291,bdf1989
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,retimed,off,0.7601,MET,,,,,,1582,4246.387237,,,,,,,,,,,,,,,5.57063,1.8950900000000002,2.36931,2.9249699999999996,0.276353,probabilistic,,24,32.0,c15a4b767ab0,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),genus,23.12-s086_1,retimed,off,0.768,MET,,,,,,1483,4092.3530087500003,,,,,,,,,,,,,,,5.30872,1.7640500000000001,2.3570100000000003,2.6785200000000002,0.273195,probabilistic,,21,31.0,c15a4b767ab0,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,directive,off,0.1911,,-0.091,-11.126,228.0,392,,2676,,20847.56,83.901,0,0.0,0.0,2.07,0.379,0.008,,,,,10,0,32.84723422,12.47338412,,,5.419,probabilistic,,275,21.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,directive,off,0.3327,,-0.004,-0.005,2.0,,,2097,,15478.28,83.796,0,0.0,0.0,1.85,0.266,0.005,,,,,10,0,14.41769251,6.49024009,,,1.214,probabilistic,,115,135.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,directive,off,0.4753,,0.002,0.0,0.0,,,1340,,10195.76,73.807,0,0.0,0.0,0.64,0.467,0.003,,,,,10,0,5.94922541,2.29088965,,,0.7549,probabilistic,,68,87.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,directive,off,0.768,,,,,,,1277,,10233.89,46.288,0,0.0,0.0,0.67,0.741,0.005,,,,,10,0,3.58162795,1.36141409,,,0.3674,probabilistic,,81,103.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,orig,off,0.1911,,-0.276,-30.618,141.0,208,,2720,,17864.195,91.346,0,0.0,0.0,0.63,0.47,0.003,,,,,10,0,32.56925574,14.50269702,,,4.108,probabilistic,,335,24.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,orig,off,0.3327,,-0.124,-4.04,46.0,,,2563,,15748.085,94.213,0,0.0,0.0,0.36,0.551,0.002,,,,,10,0,17.64152848,8.1243021,,,2.027,probabilistic,,161,180.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,orig,off,0.4753,,-0.004,-0.02,9.0,,,2021,,13860.3,84.361,0,0.0,0.0,0.58,0.341,0.002,,,,,10,0,9.210626,4.34015863,,,0.6771,probabilistic,,129,151.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,orig,off,0.7684,,,,,,,1567,,10979.89,53.21,0,0.0,0.0,1.56,0.316,0.005,,,,,10,0,4.62278481,2.06185815,,,0.2849,probabilistic,,95,117.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,orig,on,0.1911,,-0.091,-11.126,228.0,392,,2676,,20847.56,83.901,0,0.0,0.0,2.07,0.379,0.008,,,,,10,0,32.84723422,12.47338412,,,5.419,probabilistic,,271,21.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,orig,on,0.3327,,-0.004,-0.005,2.0,,,2097,,15478.28,83.796,0,0.0,0.0,1.85,0.266,0.005,,,,,10,0,14.41769251,6.49024009,,,1.214,probabilistic,,114,132.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,orig,on,0.4753,,0.002,0.0,0.0,,,1340,,10195.76,73.807,0,0.0,0.0,0.64,0.467,0.003,,,,,10,0,5.94922541,2.29088965,,,0.7549,probabilistic,,67,85.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,orig,on,0.768,,,,,,,1277,,10233.89,46.288,0,0.0,0.0,0.67,0.741,0.005,,,,,10,0,3.58162795,1.36141409,,,0.3674,probabilistic,,78,100.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,retimed,off,0.1911,,-0.132,-16.385,196.0,272,,3196,,19950.48,92.08,0,0.0,0.0,0.92,0.323,0.003,,,,,10,0,37.48681724,16.39810387,,,5.179,probabilistic,,415,22.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,retimed,off,0.3327,,-0.125,-4.945,49.0,,,2675,,17433.97,92.872,0,0.0,0.0,0.86,0.578,0.005,,,,,10,0,19.1724469,8.52323891,,,2.627,probabilistic,,162,182.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,retimed,off,0.4753,,-0.004,-0.013,6.0,,,2146,,14740.965,82.944,1,0.03,0.0,0.58,0.342,0.002,,,,,10,0,10.16298587,4.53048506,,,0.9287,probabilistic,,124,146.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45,23.12-s091_1,retimed,off,0.768,,,,,,,1769,,12357.13,53.109,0,0.0,0.0,1.6,0.307,0.005,,,,,10,0,5.4176923,2.31507943,,,0.4552,probabilistic,,97,122.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45-congested,23.12-s091_1,directive,off,0.768,,,,,,,1283,,13807.79,37.744,42,0.0,1.01,0.6,0.329,0.002,,,,,3,0.3,3.58978158,1.42948257,,,0.3953,probabilistic,,64,86.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45-congested,23.12-s091_1,orig,off,0.7684,,,,,,,1571,,13710.67,45.003,25,0.0,0.59,1.51,0.326,0.005,,,,,3,0.3,4.86865048,2.23875266,,,0.3314,probabilistic,,83,102.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45-congested,23.12-s091_1,orig,on,0.768,,,,,,,1283,,13807.79,37.744,42,0.0,1.01,0.6,0.329,0.002,,,,,3,0.3,3.58978158,1.42948257,,,0.3953,probabilistic,,67,87.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),innovus-nangate45-congested,23.12-s091_1,retimed,off,0.768,,,,,,,1726,,14872.555,43.084,81,0.0,1.62,1.74,0.338,0.006,,,,,3,0.3,5.53162082,2.33533415,,,0.4178,probabilistic,,82,106.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,directive,unsupported,0.673,VIOLATED,,,,,,929,,,,,,,,,,,,,,,,2.94072,0.6943210000000001,,,,vectorless,,1,2.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,directive,unsupported,0.822,VIOLATED,,,,,,929,,,,,,,,,,,,,,,,2.42302,0.568466,,,,vectorless,,0,1.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,directive,unsupported,1.01,VIOLATED,,,,,,929,,,,,,,,,,,,,,,,1.99327,0.46265199999999995,,,,vectorless,,1,2.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,directive,unsupported,1.229,VIOLATED,,,,,,929,,,,,,,,,,,,,,,,1.65844,0.38021099999999997,,,,vectorless,,1,1.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,directive,unsupported,1.488,MET,,,,,,929,,,,,,,,,,,,,,,,1.3896600000000001,0.314031,,,,vectorless,,1,1.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,directive,unsupported,1.793,MET,,,,,,929,,,,,,,,,,,,,,,,1.17513,0.260613,,,,vectorless,,1,1.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,orig,unsupported,0.673,VIOLATED,,,,,,929,,,,,,,,,,,,,,,,2.94072,0.6943210000000001,,,,vectorless,,1,1.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,orig,unsupported,0.822,VIOLATED,,,,,,929,,,,,,,,,,,,,,,,2.42302,0.568466,,,,vectorless,,0,2.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,orig,unsupported,1.01,VIOLATED,,,,,,929,,,,,,,,,,,,,,,,1.99327,0.46265199999999995,,,,vectorless,,0,1.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,orig,unsupported,1.229,VIOLATED,,,,,,929,,,,,,,,,,,,,,,,1.65844,0.38021099999999997,,,,vectorless,,0,2.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,orig,unsupported,1.488,MET,,,,,,929,,,,,,,,,,,,,,,,1.3896600000000001,0.314031,,,,vectorless,,1,1.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,orig,unsupported,1.793,MET,,,,,,929,,,,,,,,,,,,,,,,1.17513,0.260613,,,,vectorless,,1,1.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,retimed,unsupported,0.673,VIOLATED,,,,,,1057,,,,,,,,,,,,,,,,3.2096999999999998,0.541957,,,,vectorless,,1,1.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,retimed,unsupported,0.822,VIOLATED,,,,,,1057,,,,,,,,,,,,,,,,2.64992,0.44372,,,,vectorless,,0,1.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,retimed,unsupported,1.01,VIOLATED,,,,,,1057,,,,,,,,,,,,,,,,2.18756,0.361126,,,,vectorless,,0,1.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,retimed,unsupported,1.229,VIOLATED,,,,,,1057,,,,,,,,,,,,,,,,1.8273300000000001,0.296776,,,,vectorless,,0,2.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,retimed,unsupported,1.488,MET,,,,,,1057,,,,,,,,,,,,,,,,1.5381500000000001,0.24511900000000003,,,,vectorless,,0,1.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),openroad_syn,,retimed,unsupported,1.793,MET,,,,,,1057,,,,,,,,,,,,,,,,1.30827,0.203423,,,,vectorless,,0,2.0,62ec3145b291,uncommitted
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado-xc7a100t,2025.2,directive,on,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,301.0,,,,,vectorless,271,343,371.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado-xc7a100t,2025.2,orig,off,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,301.0,,,,,vectorless,271,360,388.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado-xc7a100t,2025.2,orig,on,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,301.0,,,,,vectorless,271,346,373.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado-xc7a100t,2025.2,retimed,off,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,301.0,,,,,vectorless,271,908,938.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado-xcau7p,2025.2,directive,on,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,404.0,,,,,vectorless,385,225,241.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado-xcau7p,2025.2,orig,off,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,404.0,,,,,vectorless,385,250,266.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado-xcau7p,2025.2,orig,on,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,404.0,,,,,vectorless,385,250,268.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado-xcau7p,2025.2,retimed,off,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,406.0,,,,,vectorless,385,217,233.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,directive,on,4.55,VIOLATED,,,,,,,,,,,,,,,,,,,,,,239.0,,,,,vectorless,271,30,41.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,directive,on,5.6,VIOLATED,,,,,,,,,,,,,,,,,,,,,,211.0,,,,,vectorless,271,32,41.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,directive,on,7.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,187.0,,,,,vectorless,271,32,41.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,directive,on,8.4,VIOLATED,,,,,,,,,,,,,,,,,,,,,,171.0,,,,,vectorless,271,32,41.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,directive,on,10.5,MET,,,,,,,,,,,,,,,,,,,,,,154.0,,,,,vectorless,271,28,37.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,orig,off,4.55,VIOLATED,,,,,,,,,,,,,,,,,,,,,,239.0,,,,,vectorless,271,30,38.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,orig,off,5.6,VIOLATED,,,,,,,,,,,,,,,,,,,,,,211.0,,,,,vectorless,271,30,39.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,orig,off,7.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,187.0,,,,,vectorless,271,30,39.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,orig,off,8.4,VIOLATED,,,,,,,,,,,,,,,,,,,,,,171.0,,,,,vectorless,271,35,99.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,orig,off,10.5,MET,,,,,,,,,,,,,,,,,,,,,,154.0,,,,,vectorless,271,32,96.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,orig,on,4.55,VIOLATED,,,,,,,,,,,,,,,,,,,,,,239.0,,,,,vectorless,271,31,41.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,orig,on,5.6,VIOLATED,,,,,,,,,,,,,,,,,,,,,,211.0,,,,,vectorless,271,31,43.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,orig,on,7.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,187.0,,,,,vectorless,271,31,43.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,orig,on,8.4,VIOLATED,,,,,,,,,,,,,,,,,,,,,,171.0,,,,,vectorless,271,31,43.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,orig,on,10.5,MET,,,,,,,,,,,,,,,,,,,,,,154.0,,,,,vectorless,271,28,37.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,retimed,off,4.55,VIOLATED,,,,,,,,,,,,,,,,,,,,,,241.0,,,,,vectorless,271,32,40.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,retimed,off,5.6,VIOLATED,,,,,,,,,,,,,,,,,,,,,,213.0,,,,,vectorless,271,32,41.0,,
r21_wire_pipeline_cross_die,H - physical / wire delay (LATENCY-CHANGING),vivado2023.1-xc7a100t,2023.1,retimed,off,7.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,188.0,,,,,vectorless,271,32,40.0,,
